order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,revenue,month
O675518,C00467,P0020,4.0,44.75,2025-07-06,delayed,Credit Card,North,0.2,143.20000000000002,2025-07
O759220,C00095,P0027,4.0,38.07,2025-07-06,delayed,Bank Transfer,South,0.0,152.28,2025-07
O320987,C00021,P0017,2.0,36.57,2025-07-06,delayed,Credit Card,West,0.0,73.14,2025-07
O276883,C00376,P0010,3.0,26.01,2025-07-06,delivered,Bank Transfer,West,0.2,62.42400000000001,2025-07
O345174,C00356,P0007,3.0,41.82,2025-07-06,cancelled,Credit Card,North,0.0,125.46000000000001,2025-07
O121860,C00137,P0003,4.0,35.95,2025-07-06,delivered,Credit Card,South,0.1,129.42000000000002,2025-07
O485007,C00014,P0005,1.0,17.69,2025-07-06,delayed,Credit Card,East,0.0,17.69,2025-07
O565018,C00005,P0027,4.0,9.84,2025-07-06,cancelled,Bank Transfer,West,0.0,39.36,2025-07
O476037,C00368,P0025,2.0,19.84,2025-07-06,cancelled,Bank Transfer,West,0.0,39.68,2025-07
O530888,C00193,P0023,5.0,30.56,2025-07-06,delivered,Credit Card,West,0.0,152.79999999999998,2025-07
O659952,C00212,P0017,5.0,29.34,2025-07-06,delayed,Bank Transfer,East,0.0,146.7,2025-07
O512516,C00185,P0011,3.0,28.93,2025-07-06,delayed,Paypal,West,0.0,86.78999999999999,2025-07
O921260,C00074,P0014,5.0,43.24,2025-07-06,cancelled,Bank Transfer,Central,0.05,205.39000000000001,2025-07
O129008,C00223,P0007,5.0,23.11,2025-07-06,delayed,Paypal,South,0.1,103.995,2025-07
O882299,C00440,P0015,4.0,22.61,2025-07-06,cancelled,Credit Card,Central,0.05,85.91799999999999,2025-07
O137720,C00034,P0018,4.0,22.01,2025-07-06,delayed,Credit Card,West,0.2,70.432,2025-07
O293726,C00163,P0013,5.0,49.96,2025-07-06,delivered,Bank Transfer,East,0.2,199.84000000000003,2025-07
O962974,C00428,P0030,1.0,9.95,2025-07-06,delayed,Paypal,South,0.15,8.4575,2025-07
O766149,C00389,P0007,4.0,38.15,2025-07-06,delivered,Paypal,North,0.2,122.08,2025-07
O910292,C00133,P0015,4.0,36.82,2025-07-06,delayed,Credit Card,West,0.0,147.28,2025-07
O514215,C00065,P0023,4.0,12.17,2025-07-06,delivered,Paypal,Central,0.05,46.245999999999995,2025-07
O568525,C00217,P0024,2.0,14.45,2025-07-06,delayed,Bank Transfer,West,0.05,27.455,2025-07
O797030,C00495,P0026,1.0,14.96,2025-07-06,delayed,Paypal,South,0.15,12.716000000000001,2025-07
O147468,C00038,P0026,2.0,45.78,2025-07-06,cancelled,Paypal,Central,0.15,77.826,2025-07
O940954,C00498,P0011,5.0,18.61,2025-07-06,delayed,Bank Transfer,Central,0.0,93.05,2025-07
O514358,C00288,P0027,1.0,41.71,2025-07-06,delivered,Paypal,South,0.2,33.368,2025-07
O804964,C00479,P0020,2.0,48.35,2025-07-06,delayed,Paypal,East,0.1,87.03,2025-07
O362527,C00377,P0023,2.0,22.8,2025-07-06,cancelled,Bank Transfer,West,0.2,36.480000000000004,2025-07
O223845,C00225,P0029,1.0,35.84,2025-07-06,delayed,Credit Card,East,0.0,35.84,2025-07
O553852,C00461,P0015,3.0,16.72,2025-07-06,cancelled,Paypal,Central,0.0,50.16,2025-07
O703890,C00449,P0017,4.0,19.01,2025-07-06,delivered,Credit Card,Central,0.0,76.04,2025-07
O708037,C00440,P0028,3.0,12.5,2025-07-06,delayed,Paypal,South,0.0,37.5,2025-07
O710922,C00248,P0025,5.0,14.82,2025-07-06,delayed,Paypal,East,0.0,74.1,2025-07
O269653,C00031,P0025,2.0,41.57,2025-07-06,delivered,Credit Card,South,0.0,83.14,2025-07
O710783,C00330,P0024,4.0,39.07,2025-07-06,delayed,Credit Card,West,0.2,125.024,2025-07
O222096,C00190,P0013,5.0,42.86,2025-07-06,delayed,Credit Card,East,0.0,214.3,2025-07
O786967,C00104,P0003,3.0,46.55,2025-07-06,delayed,Bank Transfer,Central,0.1,125.68499999999999,2025-07
O462734,C00393,P0028,5.0,40.99,2025-07-06,delayed,Paypal,West,0.05,194.70250000000001,2025-07
O252213,C00378,P0016,1.0,16.68,2025-07-06,delivered,Credit Card,North,0.2,13.344000000000001,2025-07
O133884,C00054,P0020,5.0,29.67,2025-07-06,cancelled,Credit Card,West,0.05,140.9325,2025-07
O722032,C00328,P0030,2.0,48.57,2025-07-06,cancelled,Credit Card,North,0.1,87.426,2025-07
O397641,C00091,P0024,4.0,37.02,2025-07-06,delivered,Paypal,East,0.15,125.86800000000001,2025-07
O481773,C00491,P0010,3.0,41.82,2025-07-06,cancelled,Paypal,West,0.2,100.36800000000001,2025-07
O161749,C00428,P0018,2.0,46.77,2025-07-06,delivered,Credit Card,North,0.15,79.509,2025-07
O530077,C00334,P0028,4.0,36.23,2025-07-06,delayed,Bank Transfer,Central,0.2,115.93599999999999,2025-07
O585040,C00025,P0023,4.0,46.64,2025-07-06,cancelled,Credit Card,East,0.0,186.56,2025-07
O188230,C00039,P0022,5.0,14.63,2025-07-06,delayed,Bank Transfer,West,0.2,58.52000000000001,2025-07
O534857,C00292,P0013,1.0,34.24,2025-07-06,delayed,Credit Card,East,0.05,32.528,2025-07
O687422,C00409,P0023,3.0,10.77,2025-07-06,cancelled,Credit Card,South,0.15,27.4635,2025-07
O202350,C00417,P0013,5.0,43.54,2025-07-06,delayed,Credit Card,South,0.15,185.045,2025-07
O931817,C00021,P0027,3.0,44.39,2025-07-06,cancelled,Bank Transfer,Central,0.0,133.17000000000002,2025-07
O590922,C00163,P0022,1.0,48.41,2025-07-06,delayed,Credit Card,Central,0.0,48.41,2025-07
O237940,C00466,P0021,1.0,33.01,2025-07-06,delayed,Credit Card,South,0.2,26.408,2025-07
O926281,C00029,P0025,3.0,14.6,2025-07-06,delivered,Bank Transfer,East,0.2,35.04,2025-07
O380263,C00158,P0015,2.0,38.09,2025-07-06,delivered,Bank Transfer,South,0.0,76.18,2025-07
O941244,C00359,P0012,5.0,14.0,2025-07-06,delayed,Credit Card,North,0.05,66.5,2025-07
O201571,C00244,P0007,2.0,43.46,2025-07-06,delivered,Bank Transfer,East,0.1,78.22800000000001,2025-07
O889247,C00486,P0005,4.0,16.2,2025-07-06,delayed,Paypal,East,0.1,58.32,2025-07
O855576,C00365,P0027,3.0,44.79,2025-07-06,delivered,Credit Card,East,0.2,107.49600000000001,2025-07
O735004,,P0017,2.0,12.18,2025-07-06,delivered,Bank Transfer,Central,0.0,24.36,2025-07
O946144,C00423,P0030,4.0,25.17,2025-07-06,delayed,Bank Transfer,North,0.15,85.578,2025-07
O534466,C00161,P0011,2.0,46.19,2025-07-06,delayed,Bank Transfer,East,0.05,87.761,2025-07
O554340,C00490,P0003,1.0,46.53,2025-07-06,delivered,Credit Card,North,0.2,37.224000000000004,2025-07
O581851,C00246,P0027,1.0,45.44,2025-07-06,delivered,Credit Card,East,0.1,40.896,2025-07
O774628,C00087,P0019,4.0,9.76,2025-07-06,delivered,Bank Transfer,South,0.15,33.184,2025-07
O557323,C00344,P0009,5.0,30.05,2025-07-06,delivered,Credit Card,North,0.2,120.2,2025-07
O797259,C00107,P0023,3.0,18.79,2025-07-06,cancelled,Bank Transfer,Central,0.15,47.9145,2025-07
O367974,C00376,P0022,2.0,46.63,2025-07-06,delayed,Paypal,East,0.05,88.597,2025-07
O816249,C00099,P0028,1.0,8.57,2025-07-06,delayed,Paypal,East,0.05,8.1415,2025-07
O850716,C00234,P0008,2.0,45.75,2025-07-06,delayed,Credit Card,South,0.0,91.5,2025-07
O167371,C00280,P0018,1.0,33.51,2025-07-06,delayed,Credit Card,Central,0.2,26.808,2025-07
O847845,C00158,P0004,3.0,16.92,2025-07-06,delivered,Credit Card,Central,0.0,50.760000000000005,2025-07
O819734,C00016,P0019,2.0,14.41,2025-07-06,delayed,Credit Card,South,0.15,24.497,2025-07
O518040,C00077,P0014,2.0,27.52,2025-07-06,cancelled,Credit Card,West,0.1,49.536,2025-07
O312239,C00180,P0030,5.0,37.86,2025-07-06,delayed,Bank Transfer,West,0.05,179.835,2025-07
O154379,C00430,P0025,1.0,46.82,2025-07-06,delivered,Credit Card,Central,0.15,39.797,2025-07
O639608,C00410,P0024,5.0,49.01,2025-07-06,cancelled,Credit Card,North,0.1,220.545,2025-07
O190514,C00206,P0027,5.0,12.92,2025-07-06,delivered,Credit Card,North,0.0,64.6,2025-07
O638698,C00208,P0025,1.0,19.22,2025-07-06,delivered,Paypal,East,0.2,15.376,2025-07
O330919,C00008,P0015,5.0,29.47,2025-07-06,delayed,Credit Card,East,0.2,117.88,2025-07
O623630,C00222,P0006,4.0,23.45,2025-07-06,delayed,Credit Card,North,0.1,84.42,2025-07
O846675,C00069,P0015,4.0,13.0,2025-07-06,delayed,Credit Card,South,0.1,46.800000000000004,2025-07
O870050,C00204,P0008,5.0,26.99,2025-07-06,delivered,Credit Card,West,0.0,134.95,2025-07
O637955,C00381,P0007,4.0,40.18,2025-07-06,delivered,Credit Card,Central,0.2,128.576,2025-07
O980231,C00454,P0008,1.0,42.05,2025-07-06,delayed,Credit Card,Central,0.0,42.05,2025-07
O989155,C00049,P0019,5.0,27.7,2025-07-06,delayed,Paypal,Central,0.0,138.5,2025-07
O552344,C00196,P0026,1.0,15.72,2025-07-06,delivered,Credit Card,West,0.0,15.72,2025-07
O425510,C00216,P0026,1.0,10.62,2025-07-06,delivered,Credit Card,East,0.15,9.027,2025-07
O835141,C00137,P0009,4.0,20.47,2025-07-06,delivered,Credit Card,South,0.0,81.88,2025-07
O843496,C00126,P0019,3.0,26.91,2025-07-06,delayed,Paypal,Central,0.0,80.73,2025-07
O784880,C00459,P0008,1.0,45.16,2025-07-06,cancelled,Credit Card,South,0.1,40.644,2025-07
O801028,C00274,P0013,1.0,41.06,2025-07-06,delivered,Credit Card,North,0.0,41.06,2025-07
O720162,C00409,P0029,2.0,31.01,2025-07-06,delivered,Credit Card,South,0.1,55.818000000000005,2025-07
O335604,C00470,P0004,4.0,10.36,2025-07-06,delayed,Credit Card,North,0.0,41.44,2025-07
O137196,C00299,P0003,4.0,11.01,2025-07-06,cancelled,Paypal,South,0.05,41.837999999999994,2025-07
O674445,C00133,P0025,1.0,40.37,2025-07-06,delayed,Credit Card,North,0.15,34.314499999999995,2025-07
O642187,C00337,P0025,3.0,23.22,2025-07-06,delayed,Credit Card,West,0.2,55.728,2025-07
O380919,C00489,P0022,3.0,43.76,2025-07-06,delivered,Credit Card,West,0.0,131.28,2025-07
O118311,C00311,P0016,3.0,31.39,2025-07-06,delivered,Credit Card,Central,0.0,94.17,2025-07
O724816,C00382,P0004,2.0,16.62,2025-07-06,delivered,Credit Card,South,0.0,33.24,2025-07
O368037,C00212,P0027,1.0,9.79,2025-07-06,cancelled,Credit Card,North,0.15,8.321499999999999,2025-07
O791309,C00373,P0019,1.0,8.88,2025-07-06,delayed,Credit Card,North,0.1,7.992000000000001,2025-07
O896592,C00233,P0006,3.0,11.92,2025-07-06,cancelled,Paypal,Central,0.0,35.76,2025-07
O196972,C00339,P0004,4.0,33.23,2025-07-06,delayed,Credit Card,North,0.1,119.62799999999999,2025-07
O782307,C00493,P0019,3.0,11.7,2025-07-06,delivered,Credit Card,East,0.1,31.589999999999996,2025-07
O232518,C00084,P0026,5.0,22.05,2025-07-06,cancelled,Paypal,South,0.0,110.25,2025-07
O132177,C00189,P0024,5.0,27.74,2025-07-06,cancelled,Credit Card,West,0.15,117.89499999999998,2025-07
O999107,C00332,P0005,2.0,9.22,2025-07-06,delivered,Credit Card,West,0.05,17.518,2025-07
O487774,C00246,P0008,2.0,36.37,2025-07-06,cancelled,Credit Card,East,0.1,65.466,2025-07
O918160,C00390,P0017,3.0,26.02,2025-07-06,delivered,Paypal,West,0.1,70.254,2025-07
O367156,C00227,P0027,2.0,49.79,2025-07-06,delivered,Paypal,Central,0.0,99.58,2025-07
O780845,C00065,P0005,3.0,15.11,2025-07-06,delivered,Credit Card,West,0.0,45.33,2025-07
O123914,C00020,P0023,2.0,41.7,2025-07-06,delivered,Credit Card,Central,0.0,83.4,2025-07
O553132,C00070,P0007,1.0,18.19,2025-07-06,cancelled,Credit Card,West,0.15,15.461500000000001,2025-07
O193936,C00120,P0003,5.0,45.53,2025-07-06,cancelled,Credit Card,East,0.1,204.88500000000002,2025-07
O438675,C00464,P0015,2.0,18.55,2025-07-06,cancelled,Credit Card,North,0.0,37.1,2025-07
O569766,C00479,P0009,5.0,40.71,2025-07-06,delayed,Credit Card,Central,0.1,183.19500000000002,2025-07
O550995,C00054,P0017,1.0,8.62,2025-07-06,delayed,Bank Transfer,East,0.0,8.62,2025-07
O747221,C00216,P0015,2.0,36.98,2025-07-06,delayed,Paypal,East,0.0,73.96,2025-07
O636801,C00120,P0005,2.0,33.22,2025-07-06,delivered,Credit Card,South,0.0,66.44,2025-07
O531809,C00403,P0019,1.0,11.82,2025-07-06,delayed,Bank Transfer,West,0.0,11.82,2025-07
O824018,C00007,P0027,5.0,19.2,2025-07-06,cancelled,Credit Card,West,0.15,81.6,2025-07
O238900,C00428,P0006,4.0,28.99,2025-07-06,delivered,Bank Transfer,East,0.0,115.96,2025-07
O580451,C00331,P0014,3.0,41.92,2025-07-06,delayed,Bank Transfer,East,0.15,106.896,2025-07
O165451,C00326,P0012,1.0,46.21,2025-07-06,delivered,Credit Card,North,0.05,43.899499999999996,2025-07
O582648,C00294,P0012,2.0,35.87,2025-07-06,delivered,Bank Transfer,South,0.2,57.391999999999996,2025-07
O160700,C00021,P0022,3.0,18.3,2025-07-06,delayed,Bank Transfer,Central,0.0,54.900000000000006,2025-07
O960541,C00049,P0015,4.0,31.79,2025-07-06,delayed,Bank Transfer,South,0.15,108.086,2025-07
O669871,C00483,P0020,1.0,47.62,2025-07-06,delayed,Credit Card,South,0.2,38.096,2025-07
O430942,C00385,P0007,4.0,28.05,2025-07-06,delayed,Credit Card,North,0.2,89.76,2025-07
O671311,C00267,P0023,2.0,31.75,2025-07-06,delayed,Paypal,South,0.05,60.324999999999996,2025-07
O594638,C00491,P0013,5.0,42.67,2025-07-06,delivered,Paypal,North,0.0,213.35000000000002,2025-07
O815545,C00314,P0029,2.0,27.03,2025-07-06,cancelled,Credit Card,South,0.0,54.06,2025-07
O149934,C00053,P0028,1.0,34.92,2025-07-06,delivered,Bank Transfer,South,0.2,27.936000000000003,2025-07
O703996,C00410,P0002,2.0,28.88,2025-07-06,delivered,Paypal,East,0.0,57.76,2025-07
O736791,C00431,P0001,3.0,40.3,2025-07-06,delayed,Credit Card,West,0.15,102.76499999999999,2025-07
O858445,C00054,P0014,5.0,15.65,2025-07-06,delivered,Credit Card,South,0.2,62.6,2025-07
O482370,C00464,P0021,5.0,49.46,2025-07-06,delayed,Paypal,South,0.15,210.205,2025-07
O310101,C00018,P0013,4.0,10.91,2025-07-06,delivered,Credit Card,West,0.2,34.912,2025-07
O829747,C00124,P0019,1.0,44.49,2025-07-06,delayed,Bank Transfer,East,0.0,44.49,2025-07
O413048,C00125,P0007,3.0,36.73,2025-07-06,delivered,Credit Card,East,0.05,104.6805,2025-07
O921072,C00113,P0016,3.0,18.27,2025-07-06,delivered,Paypal,East,0.2,43.848000000000006,2025-07
O279856,C00316,P0012,2.0,24.92,2025-07-06,cancelled,Credit Card,Central,0.15,42.364000000000004,2025-07
O207812,C00262,P0022,4.0,42.14,2025-07-06,delivered,Paypal,East,0.1,151.704,2025-07
O879815,C00034,P0008,5.0,31.1,2025-07-06,delivered,Credit Card,North,0.0,155.5,2025-07
O973280,C00194,P0015,1.0,18.59,2025-07-06,delayed,Credit Card,West,0.0,18.59,2025-07
O628409,C00294,P0022,2.0,38.0,2025-07-06,delivered,Bank Transfer,East,0.2,60.800000000000004,2025-07
O888957,C00388,P0008,1.0,49.84,2025-07-06,cancelled,Credit Card,Central,0.0,49.84,2025-07
O406782,C00399,P0019,4.0,9.22,2025-07-06,delayed,Credit Card,North,0.0,36.88,2025-07
O611456,C00406,P0014,1.0,41.59,2025-07-06,delayed,Credit Card,South,0.15,35.3515,2025-07
O330105,C00400,P0026,1.0,40.65,2025-07-06,delivered,Credit Card,North,0.0,40.65,2025-07
O239593,C00342,P0015,3.0,30.54,2025-07-06,delayed,Paypal,Central,0.2,73.296,2025-07
O788520,C00272,P0020,5.0,27.36,2025-07-06,delayed,Credit Card,West,0.0,136.8,2025-07
O978779,C00071,P0016,3.0,22.04,2025-07-06,delayed,Credit Card,East,0.05,62.814,2025-07
O256710,C00347,P0006,2.0,21.29,2025-07-06,delivered,Credit Card,South,0.2,34.064,2025-07
O539499,C00346,P0017,2.0,13.01,2025-07-06,delivered,Credit Card,Central,0.0,26.02,2025-07
O374980,C00068,P0016,1.0,21.74,2025-07-06,delivered,Credit Card,South,0.1,19.566,2025-07
O439576,C00238,P0026,4.0,13.92,2025-07-06,delayed,Paypal,West,0.1,50.112,2025-07
O740692,C00277,P0024,5.0,10.21,2025-07-06,delayed,Paypal,Central,0.0,51.050000000000004,2025-07
O373233,C00385,P0005,4.0,28.87,2025-07-06,delayed,Credit Card,Central,0.15,98.158,2025-07
O524866,C00149,P0001,1.0,17.92,2025-07-06,delivered,Credit Card,South,0.05,17.024,2025-07
O203655,C00493,P0006,5.0,10.2,2025-07-06,delayed,Credit Card,East,0.2,40.800000000000004,2025-07
O732397,C00072,P0003,3.0,38.09,2025-07-06,cancelled,Bank Transfer,Central,0.2,91.41600000000001,2025-07
O594114,C00371,P0005,3.0,29.84,2025-07-06,delayed,Credit Card,North,0.2,71.616,2025-07
O712881,C00255,P0008,2.0,11.96,2025-07-06,delivered,Credit Card,South,0.0,23.92,2025-07
O967596,C00080,P0004,2.0,39.97,2025-07-06,cancelled,Credit Card,South,0.0,79.94,2025-07
O377904,C00500,P0007,5.0,23.76,2025-07-06,delayed,Bank Transfer,South,0.15,100.98,2025-07
O299995,C00330,P0007,4.0,38.5,2025-07-06,delayed,Credit Card,Central,0.1,138.6,2025-07
O405366,C00008,P0006,5.0,42.44,2025-07-06,delivered,Bank Transfer,North,0.05,201.58999999999997,2025-07
O838951,C00034,P0013,1.0,28.05,2025-07-06,delivered,Credit Card,North,0.0,28.05,2025-07
O404200,C00028,P0028,5.0,43.29,2025-07-06,delayed,Bank Transfer,Central,0.0,216.45,2025-07
O905686,C00231,P0014,2.0,21.99,2025-07-06,cancelled,Credit Card,East,0.15,37.382999999999996,2025-07
O930020,C00345,P0006,2.0,14.95,2025-07-06,delayed,Credit Card,South,0.0,29.9,2025-07
O790117,C00113,P0020,5.0,11.76,2025-07-06,delayed,Bank Transfer,East,0.15,49.98,2025-07
O582329,C00489,P0014,1.0,31.14,2025-07-06,cancelled,Bank Transfer,South,0.15,26.469,2025-07
O719105,C00245,P0009,5.0,40.43,2025-07-06,delivered,Credit Card,Central,0.15,171.8275,2025-07
O852603,C00169,P0010,4.0,18.79,2025-07-06,delivered,Paypal,North,0.15,63.885999999999996,2025-07
O356539,C00179,P0022,5.0,45.27,2025-07-06,delayed,Credit Card,West,0.1,203.71500000000003,2025-07
O876962,C00362,P0029,1.0,33.14,2025-07-06,delayed,Paypal,South,0.1,29.826,2025-07
O291491,C00092,P0023,3.0,40.04,2025-07-06,delayed,Paypal,South,0.05,114.114,2025-07
O646795,C00385,P0004,4.0,38.74,2025-07-06,cancelled,Credit Card,West,0.2,123.96800000000002,2025-07
O144315,C00385,P0012,3.0,31.59,2025-07-06,delayed,Paypal,South,0.05,90.0315,2025-07
O995899,C00313,P0009,2.0,18.71,2025-07-06,delayed,Paypal,South,0.0,37.42,2025-07
O975220,C00372,P0016,5.0,22.07,2025-07-06,delayed,Credit Card,East,0.1,99.315,2025-07
O965331,C00312,P0019,1.0,26.9,2025-07-06,delayed,Bank Transfer,Central,0.1,24.21,2025-07
O359655,C00201,P0020,5.0,19.41,2025-07-06,delivered,Paypal,West,0.15,82.49249999999999,2025-07
O440061,C00287,P0019,4.0,32.5,2025-07-06,delivered,Paypal,Central,0.2,104.0,2025-07
O961340,C00291,P0012,2.0,22.23,2025-07-06,delayed,Credit Card,East,0.2,35.568000000000005,2025-07
O441065,C00490,P0014,2.0,12.76,2025-07-06,delivered,Credit Card,North,0.15,21.692,2025-07
O420794,C00039,P0018,2.0,47.74,2025-07-06,delivered,Credit Card,South,0.15,81.158,2025-07
O940904,C00179,P0001,4.0,43.93,2025-07-06,delayed,Bank Transfer,West,0.1,158.148,2025-07
O310254,C00296,P0001,1.0,29.9,2025-07-06,cancelled,Paypal,Central,0.15,25.415,2025-07
O218065,C00324,,5.0,25.61,2025-07-06,delayed,Paypal,North,0.2,102.44000000000001,2025-07
O226925,C00325,P0026,4.0,9.29,2025-07-06,delayed,Bank Transfer,South,0.2,29.727999999999998,2025-07
O370368,C00401,P0027,2.0,16.92,2025-07-06,delivered,Credit Card,East,0.2,27.072000000000003,2025-07
O942921,C00080,P0002,3.0,36.4,2025-07-06,delivered,Credit Card,West,0.0,109.19999999999999,2025-07
O956107,C00281,P0021,3.0,31.97,2025-07-06,delivered,Bank Transfer,North,0.05,91.11449999999999,2025-07
O427399,C00032,P0028,3.0,27.29,2025-07-06,delivered,Credit Card,West,0.0,81.87,2025-07
O166828,C00363,P0012,2.0,44.21,2025-07-06,delivered,Paypal,North,0.15,75.157,2025-07
O365227,C00199,P0022,5.0,29.74,2025-07-06,delivered,Paypal,West,0.05,141.265,2025-07
O318065,C00137,P0011,3.0,45.52,2025-07-06,cancelled,Paypal,West,0.15,116.076,2025-07
O435948,C00446,P0014,2.0,40.72,2025-07-06,delivered,Paypal,North,0.2,65.152,2025-07
O667952,C00071,P0001,1.0,27.25,2025-07-06,delivered,Credit Card,West,0.0,27.25,2025-07
O946044,C00031,P0016,3.0,43.98,2025-07-06,delivered,Bank Transfer,East,0.1,118.746,2025-07
O379341,C00489,P0025,1.0,47.85,2025-07-06,delayed,Credit Card,East,0.1,43.065000000000005,2025-07
O250359,C00399,P0015,3.0,36.61,2025-07-06,delivered,Bank Transfer,East,0.0,109.83,2025-07
O194944,C00094,P0014,3.0,17.18,2025-07-06,delivered,Bank Transfer,West,0.15,43.809,2025-07
O141027,C00433,P0014,3.0,23.37,2025-07-06,delivered,Bank Transfer,West,0.1,63.099000000000004,2025-07
O426122,C00293,P0020,5.0,21.32,2025-07-06,delivered,Credit Card,North,0.1,95.94,2025-07
O277328,C00377,P0016,3.0,24.25,2025-07-06,delivered,Paypal,South,0.0,72.75,2025-07
O864846,C00306,P0026,1.0,9.5,2025-07-06,cancelled,Credit Card,South,0.0,9.5,2025-07
O966041,C00132,P0011,5.0,43.22,2025-07-06,delivered,Bank Transfer,South,0.05,205.295,2025-07
O396282,C00372,P0003,2.0,33.08,2025-07-06,delayed,Credit Card,South,0.2,52.928,2025-07
O709331,C00404,P0001,3.0,47.09,2025-07-06,delivered,Credit Card,East,0.1,127.14300000000001,2025-07
O359940,C00474,P0023,4.0,35.23,2025-07-06,delivered,Credit Card,South,0.0,140.92,2025-07
O722474,C00316,P0001,3.0,43.11,2025-07-06,delayed,Paypal,West,0.0,129.32999999999998,2025-07
O690226,C00347,P0013,3.0,39.22,2025-07-06,delayed,Credit Card,West,0.0,117.66,2025-07
O505694,C00254,P0023,3.0,20.8,2025-07-06,cancelled,Bank Transfer,East,0.05,59.28,2025-07
O743907,C00490,P0005,1.0,9.89,2025-07-06,delivered,Credit Card,South,0.1,8.901000000000002,2025-07
O327567,C00098,P0019,3.0,46.37,2025-07-06,delivered,Bank Transfer,South,0.15,118.24349999999998,2025-07
O646031,C00488,P0014,1.0,37.52,2025-07-06,delayed,Credit Card,North,0.05,35.644,2025-07
O932873,C00156,P0019,4.0,38.35,2025-07-06,delivered,Credit Card,South,0.2,122.72000000000001,2025-07
O183048,C00492,P0019,3.0,15.74,2025-07-06,cancelled,Credit Card,South,0.0,47.22,2025-07
O832306,C00321,P0020,5.0,34.66,2025-07-06,delivered,Paypal,North,0.05,164.63499999999996,2025-07
O994290,C00344,P0024,3.0,48.35,2025-07-06,cancelled,Paypal,South,0.2,116.04000000000002,2025-07
O525978,C00329,P0023,5.0,12.02,2025-07-06,delayed,Credit Card,South,0.2,48.08,2025-07
O235176,C00352,P0027,1.0,9.13,2025-07-06,delayed,Bank Transfer,East,0.05,8.6735,2025-07
O880275,C00480,P0003,5.0,11.03,2025-07-06,delivered,Paypal,Central,0.0,55.15,2025-07
O782697,C00140,P0026,2.0,43.46,2025-07-06,delayed,Credit Card,East,0.0,86.92,2025-07
O987682,C00167,P0030,5.0,8.63,2025-07-06,delivered,Bank Transfer,West,0.15,36.6775,2025-07
O478164,C00458,P0006,4.0,46.82,2025-07-06,delivered,Bank Transfer,South,0.2,149.824,2025-07
O455904,C00137,P0002,2.0,36.59,2025-07-06,cancelled,Credit Card,North,0.0,73.18,2025-07
O671561,C00202,P0011,2.0,40.55,2025-07-06,delivered,Credit Card,East,0.2,64.88,2025-07
O437199,C00099,P0010,5.0,16.22,2025-07-06,delayed,Credit Card,East,0.1,72.99,2025-07
O241113,C00050,P0014,1.0,34.27,2025-07-06,delivered,Credit Card,East,0.15,29.1295,2025-07
O336003,C00239,P0027,4.0,49.95,2025-07-06,delayed,Paypal,North,0.0,199.8,2025-07
O465333,C00348,P0001,1.0,10.41,2025-07-06,delayed,Paypal,East,0.0,10.41,2025-07
O354104,C00056,P0011,4.0,38.15,2025-07-06,delivered,Credit Card,North,0.15,129.70999999999998,2025-07
